#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:const" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="4" id="bPopSizes.t:const" lower="0.0" name="popSizes" upper="380000.0">380.0</parameter>
#            <groupSizes dimension="4" id="bGroupSizes.t:const" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:const" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:const">
#                    <taxonset id="TaxonSet.const" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:const" jeffreys="true" parameter="@bPopSizes.t:const" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:const" name="distribution">
#            <parameter id="clockRate.c:const" name="x">7.9E-4</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:const" name="distribution">
#            <parameter id="gammaShape.s:const" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <distribution id="Sample_1.prior" monophyletic="true" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:const">
#            <taxonset id="Sample_1" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="1_1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="1_10" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Uniform id="Uniform.3" name="distr" upper="Infinity"/>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@const" id="treeLikelihood.const" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:const">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:const" shape="@gammaShape.s:const" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:const" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:const" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:const" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:const" id="StrictClock.c:const" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	logP(mrca(Sample_1))	mrcatime(Sample_1)	gammaShape	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	clockRate
53000	-52.627094773297344	-94.99080660118585	42.36371182788851	-94.99080660118585	0.04690838608567987	0.0	0.04690838608567987	4.337194750656025	37.89549958154827	0.0026881324780419586	0.002718693954041103	0.015112460610386276	0.09917037948295152	4	2	2	1	23.29289957770781
54000	-28.335901187176745	-93.39292213849662	65.05702095131987	-93.39292213849662	0.002447309593045712	0.0	0.002447309593045712	4.337194750656025	49.60087001651461	0.009249345673157766	0.0014976694747332157	0.0012670090139526315	0.0022047120422790897	1	2	4	2	230.33972880909093
55000	-27.230936851819664	-97.06270139080205	69.83176453898238	-97.06270139080205	0.003305777421864483	0.0	0.003305777421864483	4.337194750656025	51.67924445692662	4.6763208900749587E-4	0.0012283800622222268	0.0015586553756668725	0.0032985106353288223	1	4	2	2	101.46935621664811
56000	-17.152388015412527	-94.42045019860076	77.26806218318823	-94.42045019860076	0.001597227054928781	0.0	0.001597227054928781	4.337194750656025	56.88172551432319	8.10846523311715E-4	0.0010667960490856547	0.0010429479259835312	9.666347351456209E-4	2	1	3	3	446.15673711759996
57000	-15.311542430678188	-92.15745466848863	76.84591223781044	-92.15745466848863	0.002631414338019867	0.0	0.002631414338019867	4.337194750656025	57.1803704725455	7.100231366480737E-4	3.7376984256889826E-4	0.001396921472776625	9.76784604340656E-4	1	3	1	4	188.12597862952478
58000	-23.910368045390584	-91.0535677416231	67.14319969623251	-91.0535677416231	0.0038680438682067234	0.0	0.0038680438682067234	4.337194750656025	50.435119889327616	5.350274572584208E-4	0.0014148945546391012	0.0036489589810804295	0.0035454572753587494	2	1	3	3	120.61780198413128
59000	-4.205146281586124	-92.23937731564513	88.034231034059	-92.23937731564513	4.998825530202535E-4	0.0	4.998825530202535E-4	4.337194750656025	65.01351817490625	3.1470714345933285E-4	5.524487917370564E-4	5.89409369985603E-4	5.216432090526781E-4	4	1	2	2	983.8300363333394
60000	-0.1876773115856878	-95.23530141040223	95.04762409881654	-95.23530141040223	4.6375021379291135E-4	0.0	4.6375021379291135E-4	4.337194750656025	68.42508992788974	2.4219890594807996E-4	1.0754100530672937E-4	1.8713763898767056E-4	2.2997479865130688E-4	4	1	3	1	2038.129534987401
61000	8.264799466992244	-93.01537628796484	101.28017575495709	-93.01537628796484	3.419833423382739E-4	0.0	3.419833423382739E-4	4.337194750656025	75.01604658351316	6.672512336328494E-5	7.296253756512704E-5	4.3653308379268285E-5	2.838143074458667E-4	3	2	1	3	1919.0723906857004
62000	17.161165898848125	-92.8917146141389	110.05288051298703	-92.8917146141389	1.6188978175861517E-4	0.0	1.6188978175861517E-4	2.446543044709557	78.0633249289879	6.090200147222426E-5	4.3043228226959854E-5	9.291810381342504E-5	1.3454634488982244E-4	1	4	1	3	3028.273821012301
63000	22.607575669481804	-96.17800488694456	118.78558055642637	-96.17800488694456	4.250247899078613E-5	0.0	4.250247899078613E-5	2.446543044709557	84.9618910060473	7.674757008637056E-5	5.424686400151751E-5	5.1529760221789404E-5	3.701523560386383E-5	2	3	3	1	16660.586818216307
64000	43.11592029799634	-98.26741676808292	141.38333706607926	-98.26741676808292	1.8155879760268722E-5	0.0	1.8155879760268722E-5	2.446543044709557	100.59732890802482	5.341537105546291E-6	4.789723091683504E-6	1.4205272325613478E-5	8.46496448308189E-6	4	2	2	1	69842.52976052476
65000	52.55437109982347	-95.95032604759038	148.50469714741385	-95.95032604759038	1.5120611878755945E-5	0.0	1.5120611878755945E-5	2.446543044709557	104.59317120729405	3.1797424743087502E-6	3.7812753215753864E-6	4.939824581121169E-6	5.766820038422708E-6	5	2	1	1	118636.18139297531
66000	54.84987833887496	-93.89188714854694	148.7417654874219	-93.89188714854694	1.1606772009993343E-5	0.0	1.1606772009993343E-5	2.446543044709557	105.62875782724586	2.093053441483049E-6	4.579608493140102E-6	6.6238010287517146E-6	7.806736809612583E-6	5	1	1	2	58681.04598808782
67000	56.39381170613177	-100.29153384850198	156.68534555463376	-100.29153384850198	3.4386529844876304E-6	0.0	3.4386529844876304E-6	2.446543044709557	111.73685351938451	1.9896723988372686E-6	3.7684266611733354E-6	1.7877988191364252E-6	3.960002444742032E-6	3	1	3	2	117524.77261228023
68000	55.89795699352527	-100.71789471796598	156.61585171149125	-100.71789471796598	5.33803899734448E-6	0.0	5.33803899734448E-6	1.0417354353437218	109.16543237013289	1.8080773760014975E-6	1.291170256245474E-6	3.6089970122360853E-6	1.9385069057960506E-6	4	1	2	2	184647.62218111235
69000	43.76256369260538	-98.33985811665515	142.10242180926053	-98.33985811665515	1.4051700192414221E-5	0.0	1.4051700192414221E-5	1.0417354353437218	99.29976493801618	7.162210472254189E-6	7.759240040580354E-6	1.0869733344590634E-5	6.096960980654455E-6	2	2	3	2	121797.23548434161
70000	58.71205708870413	-97.22788556601286	155.939942654717	-97.22788556601286	2.4103890454152297E-6	0.0	2.4103890454152297E-6	2.468294242037546	110.44490158196518	4.7319652763485265E-6	3.2331928363279852E-6	2.2582567770370063E-6	1.8523028458689426E-6	1	3	3	2	254753.38148397463
71000	69.92902928871726	-95.68645941179105	165.6154887005083	-95.68645941179105	2.087562818621409E-6	0.0	2.087562818621409E-6	2.468294242037546	115.85291681034606	1.559562503850993E-6	4.80101092433153E-7	3.8593055181096343E-7	1.0483902745265693E-6	1	2	2	4	159974.30819539865
72000	90.30448833297328	-97.10624358630665	187.41073191927993	-97.10624358630665	3.8952067274250904E-7	0.0	3.8952067274250904E-7	1.036678117526031	131.9145819839934	8.994478216020114E-7	1.6146773924643826E-7	8.842356548404511E-8	2.1779492240759054E-7	1	4	1	3	3264675.991418818
73000	102.63621802837113	-95.90495758578919	198.54117561416032	-95.90495758578919	3.9972602355267456E-7	0.0	3.9972602355267456E-7	2.953516263139897	139.90082698462146	7.926498860083367E-8	3.519293080116539E-8	7.496123913098897E-8	1.5755276126653982E-7	1	2	3	3	2020108.0296947777
74000	111.0365662785273	-92.6152792861265	203.6518455646538	-92.6152792861265	1.4713968855093507E-7	0.0	1.4713968855093507E-7	2.953516263139897	142.37070807746272	3.787086300863306E-8	3.0236616960087955E-8	4.3108358272160315E-8	8.592188918157376E-8	1	1	5	2	4201719.429807907
75000	132.86747600955908	-97.29528723027518	230.16276323983428	-97.29528723027518	1.0794891186345515E-8	0.0	1.0794891186345515E-8	2.0319570027269087	157.68167968259905	5.551720048537289E-9	3.580629122282035E-9	3.5396377673747527E-9	2.7564357421642243E-9	2	1	2	4	4.7501584291527934E7
76000	158.0925776276997	-93.39577503961891	251.48835266731862	-93.39577503961891	2.6097686992446523E-9	0.0	2.6097686992446523E-9	3.1798747812006547	173.72018311792942	1.1579750620840231E-9	4.614069660047387E-10	7.045939670525857E-10	5.987401506942635E-10	1	3	4	1	1.9692885807983217E8
77000	167.29988986306648	-98.55892063872174	265.85881050178824	-98.55892063872174	2.3693539748796836E-9	0.0	2.3693539748796836E-9	3.1798747812006547	187.64588144064788	1.934794079378412E-10	2.2668575114457168E-10	6.619766464349149E-10	1.7147027894264434E-9	4	1	1	3	2.5917521372532873E9
78000	183.68227946999048	-92.93386430230602	276.6161437722965	-92.93386430230602	5.647656273589064E-10	0.0	5.647656273589064E-10	3.1798747812006547	196.07526001905032	5.183429939658682E-10	6.378242512519653E-11	2.140118432756419E-10	2.786755278707238E-10	1	4	1	3	9.618691432395979E8
79000	177.16637097702412	-94.98195322234037	272.1483241993645	-94.98195322234037	1.460599516743291E-9	0.0	1.460599516743291E-9	1.6361030646848103	188.54965603072117	1.077709929250723E-10	1.6313510060987112E-10	2.5715308170283856E-10	5.644526106256957E-10	1	2	4	2	4.784100167216551E8
80000	188.42820613576242	-93.90310086489114	282.33130700065357	-93.90310086489114	7.281158342774683E-10	0.0	7.281158342774683E-10	1.6361030646848103	194.6894437600556	2.3319417600458552E-11	6.332430975071968E-11	9.644225215295059E-11	1.9209597269721675E-10	2	3	1	3	3.0909137471200347E9
81000	193.3469245001238	-93.36511087329434	286.71203537341813	-93.36511087329434	2.6617182931059604E-10	0.0	2.6617182931059604E-10	1.6361030646848103	197.78908798377077	4.1568512863302096E-11	2.1939375566482153E-11	7.54215198307421E-11	8.548727657932385E-11	2	1	1	5	2.982989136553536E9
82000	194.37937780334187	-95.55532529902281	289.93470310236467	-95.55532529902281	8.215678661135138E-11	0.0	8.215678661135138E-11	1.6361030646848103	203.17264895762716	7.268791794999418E-11	1.8816500455821756E-10	7.751656126042817E-11	7.481401200193982E-11	2	2	2	3	7.137275189318285E9
83000	196.87131432818126	-97.56008705525666	294.4314013834379	-97.56008705525666	2.2276350636820827E-10	0.0	2.2276350636820827E-10	1.7491528027217365	204.366793369724	2.912146265454583E-11	2.1318073921601285E-11	3.8069457461281754E-11	1.0471316694521095E-10	1	2	4	2	4.9573857385195055E9
84000	219.35203176807198	-94.74043867984079	314.0924704479128	-94.74043867984079	3.585878119063256E-11	0.0	3.585878119063256E-11	2.3463987763124803	219.44269869236368	8.304900485707411E-12	1.185863033217927E-11	5.63178581963589E-12	1.7964957670726612E-11	3	1	2	3	2.0196919615709747E10
85000	219.3752885163447	-95.5121111594276	314.8873996757723	-95.5121111594276	2.1959038839748454E-11	0.0	2.1959038839748454E-11	2.6491595859006782	220.7131476196683	6.161603216487433E-12	7.76166318358079E-12	2.4589553446561463E-11	9.460097550250495E-12	3	2	3	1	2.3414198293572098E10
86000	234.64669688503471	-95.37332832070058	330.0200252057353	-95.37332832070058	6.955814810106726E-12	0.0	6.955814810106726E-12	3.2100094323192434	230.0500601713448	1.7091127721243898E-12	1.7550521319033795E-12	3.3366167081033065E-12	5.260765581749918E-12	2	1	2	4	1.068518013257154E11
87000	232.96113575187036	-94.02744318684783	326.9885789387182	-94.02744318684783	8.126882334009245E-12	0.0	8.126882334009245E-12	3.2100094323192434	228.1208398202569	3.644907328650037E-12	3.236230209553758E-12	1.552155419147735E-12	4.467296930726495E-12	1	3	3	2	5.8531026861563324E10
88000	225.77063788683563	-96.81830478358115	322.58894267041677	-96.81830478358115	1.8178570260985345E-11	0.0	1.8178570260985345E-11	1.3782313333867133	223.472951026028	9.147701385765298E-13	3.260325976184777E-12	9.712318694800033E-12	2.037353506915954E-12	1	1	6	1	2.9496577658320297E10
89000	250.98334246227506	-94.36259347913885	345.3459359414139	-94.36259347913885	2.130263601590258E-12	0.0	2.130263601590258E-12	1.3782313333867133	240.28312246888873	1.7575056572251752E-12	1.544541775931572E-12	1.5382313006579462E-12	3.3094677057360667E-13	3	1	4	1	4.121557766456843E11
90000	252.18153021359336	-97.37267088320557	349.5542010967989	-97.37267088320557	2.8663473195304256E-12	0.0	2.8663473195304256E-12	1.3782313333867133	244.4555648414609	5.657439765032973E-13	7.527233577047168E-13	1.3497897795498806E-12	2.7628073980310247E-12	5	2	1	1	8.223479146305349E11
91000	257.43382516655333	-99.02113402624245	356.4549591927958	-99.02113402624245	9.430227195186874E-13	0.0	9.430227195186874E-13	1.3782313333867133	247.2159471947836	5.20649248781228E-13	3.6792168289638696E-13	3.635072730691094E-13	5.559402106716936E-13	3	1	4	1	1.6025717502366953E12
92000	264.28285002828375	-100.11140280604266	364.39425283432644	-100.11140280604266	5.593254214951588E-13	0.0	5.593254214951588E-13	1.3782313333867133	254.31951440880778	9.053397695921491E-13	3.0769183717581924E-13	1.854267857005338E-13	2.2089058049306112E-13	1	1	5	2	2.7212461994674463E12
93000	294.48927248569566	-96.91835352667798	391.4076260123736	-96.91835352667798	2.8832551327919334E-14	0.0	2.8832551327919334E-14	1.3782313333867133	275.22067556588416	4.2904777356230305E-13	2.881839839848815E-14	2.609504731683467E-14	2.2738176682733715E-14	1	1	5	2	3.460649295392288E13
94000	290.12376749492296	-93.35557216802741	383.47933966295034	-93.35557216802741	1.1615616591396837E-13	0.0	1.1615616591396837E-13	2.907590095440373	269.4328223452743	1.7858682471670668E-13	1.440839108416421E-13	4.076447414566157E-14	4.3329352726759963E-14	1	1	4	3	1.347390451281115E13
95000	267.6609674695682	-100.34006044797611	368.0010279175443	-100.34006044797611	4.3412394051055643E-13	0.0	4.3412394051055643E-13	0.9072144169933597	253.8733258574925	7.753922850935676E-14	8.82550265407319E-14	2.521735701622776E-13	1.0408371376243254E-13	2	3	3	1	9.578928976575331E11
96000	304.40215613220545	-96.92213411676899	401.3242902489744	-96.92213411676899	5.6403246343136837E-14	0.0	5.6403246343136837E-14	1.0622377274611587	278.66502824900715	7.319750083103058E-15	1.0726471867892104E-14	2.4557594231737442E-14	2.7599406482907795E-14	2	4	1	2	3.569750032092012E13
97000	310.0878668987372	-95.10869156325423	405.19655846199146	-95.10869156325423	6.440554415357999E-14	0.0	6.440554415357999E-14	1.0622377274611587	281.1253994501013	4.204164963946011E-15	5.320977373865828E-15	1.2854601017731763E-14	2.8829268278664453E-14	2	1	4	2	3.2994944155387707E13
98000	310.0358652386149	-96.07065565121235	406.10652088982727	-96.07065565121235	4.093700264791672E-14	0.0	4.093700264791672E-14	1.0622377274611587	283.122856761962	8.722931987557927E-15	4.773683970150983E-15	1.3896347082582996E-14	2.951944979913297E-14	1	3	1	4	5.576275702065755E13
99000	293.2655427958501	-98.37701767929859	391.6425604751487	-98.37701767929859	1.0146357184489135E-13	0.0	1.0146357184489135E-13	2.462809269319569	271.9471564432137	2.575005229740861E-14	2.0315340830553566E-14	9.036989108351962E-15	2.7594782554260314E-14	2	2	3	2	1.639673999173829E13
100000	292.28059424425385	-94.10509430175178	386.3856885460056	-94.10509430175178	1.4373531811116125E-13	0.0	1.4373531811116125E-13	2.462809269319569	267.41018782236114	1.52803810838836E-14	7.355974842737008E-15	2.1565677372324127E-14	6.003707086318234E-14	3	1	1	4	5.120224331786216E12
101000	300.9230630481178	-92.4020240617748	393.3250871098926	-92.4020240617748	8.429158112481661E-14	0.0	8.429158112481661E-14	2.462809269319569	275.1624352496278	3.286049919587903E-14	7.654328011115318E-15	2.0044650690030604E-14	5.332278070401536E-14	2	2	2	3	7.848648790321467E12
102000	306.6647163276148	-102.94449550062859	409.6092118282434	-102.94449550062859	3.828850523846065E-14	0.0	3.828850523846065E-14	0.6059646936776785	283.981265809274	1.4330608261377537E-15	2.8658785292735133E-15	1.223544617883299E-14	1.68258740961689E-14	2	4	1	2	5.309358015360993E13
103000	319.44378807624554	-94.45281152698561	413.89659960323115	-94.45281152698561	2.5641182831303206E-14	0.0	2.5641182831303206E-14	1.4961162679155495	288.4642479128487	2.9830529324195402E-15	2.9744936521437674E-15	5.177351354855696E-15	1.8476220029558624E-14	4	1	2	2	6.6103813474893805E13
104000	343.67588926553594	-94.09790919374922	437.77379845928516	-94.09790919374922	2.0455983259285057E-15	0.0	2.0455983259285057E-15	1.4961162679155495	303.7948543048183	2.010862913044266E-16	6.36817940539966E-16	1.3052971808287921E-15	1.117753824747814E-15	1	5	1	2	3.8879668630697675E14
105000	330.03112348671345	-97.42042541099373	427.4515488977072	-97.42042541099373	3.4870748769529553E-15	0.0	3.4870748769529553E-15	1.782412438049182	297.5583178099206	6.183743111717661E-16	1.146758497413801E-15	3.859751571680777E-15	2.8291079406770102E-15	1	5	1	2	2.0955940718598016E14
106000	319.5143164264209	-96.22666861130106	415.740985037722	-96.22666861130106	1.8334872398370525E-14	0.0	1.8334872398370525E-14	1.782412438049182	291.76959637785075	1.994991381695905E-15	2.6488584797805425E-15	1.2321139736997308E-14	1.916350041244773E-14	2	5	1	1	9.21485448735476E13
107000	330.4461674853088	-94.51654925970331	424.96271674501213	-94.51654925970331	4.43926217720529E-15	0.0	4.43926217720529E-15	1.7451243393095877	296.3992437901104	7.792546553738153E-16	2.6457073146739916E-15	3.947293227220499E-15	4.390322928976645E-15	2	5	1	1	1.4789292257084944E14
108000	324.9110541151609	-96.08942403207749	421.00047814723837	-96.08942403207749	4.921085511873162E-15	0.0	4.921085511873162E-15	1.7451243393095877	293.7508873118226	2.8967413019790492E-15	5.562813066196331E-15	7.391123718214682E-15	5.011034000783773E-16	5	1	2	1	8.38076071554936E13
109000	319.1130959864692	-100.27989455962931	419.39299054609853	-100.27989455962931	1.2779896392716567E-14	0.0	1.2779896392716567E-14	1.9211478475169608	292.9833709007137	8.602726003036344E-16	3.671292164560284E-15	2.5586250904415196E-15	7.47327557427934E-15	2	4	1	2	3.1583925113528547E13
110000	318.9474077943561	-98.5734361598368	417.5208439541929	-98.5734361598368	5.068600777565683E-15	0.0	5.068600777565683E-15	1.9211478475169608	290.4356343216123	2.2901158924283073E-15	5.2818938814011105E-15	3.213079850513057E-15	5.6078582650899505E-15	5	1	1	2	5.3849926994588445E13
111000	338.77216654532236	-96.26514039303213	435.0373069383545	-96.26514039303213	2.117838802315837E-15	0.0	2.117838802315837E-15	1.9211478475169608	302.69784862512506	1.0576909780060502E-15	9.850871421809108E-16	8.777322801053032E-16	1.8479649063641386E-15	4	1	2	2	2.4801667514537362E14
112000	346.18514970947945	-94.44126980755192	440.62641951703137	-94.44126980755192	1.5147416626898115E-15	0.0	1.5147416626898115E-15	1.9211478475169608	308.5259651351804	4.807144037944232E-16	6.085193281044078E-16	2.1756640123755394E-15	1.0370400652809421E-15	4	1	1	3	5.1423645498608625E14
113000	344.0038142356808	-96.26507978449735	440.26889402017815	-96.26507978449735	9.217598869842282E-16	0.0	9.217598869842282E-16	1.9211478475169608	304.3885147123777	3.5448130767277997E-16	6.3052441981081955E-16	7.218251367245548E-16	2.1036022827025245E-16	2	3	2	2	2.6626493719952312E14
114000	354.48901475852756	-101.21005089903915	455.69906565756673	-101.21005089903915	1.6245505946457428E-16	0.0	1.6245505946457428E-16	2.7750367326372225	318.8259866316086	2.3421981819258415E-16	1.4857224484112088E-16	4.583093062756904E-16	1.731445342632676E-16	1	1	1	6	1.0079401092822439E15
115000	373.5886955886012	-92.92986932103217	466.51856490963337	-92.92986932103217	1.8006040545062978E-16	0.0	1.8006040545062978E-16	2.7750367326372225	325.1720443744698	6.32750100083851E-17	4.874789305698998E-17	2.626717971612463E-17	1.2884986778553423E-16	1	1	1	6	3.5895110851616995E15
116000	385.9064456171643	-98.68648629306344	484.5929319102277	-98.68648629306344	3.2420637824688216E-17	0.0	3.2420637824688216E-17	1.2874691936925156	336.8866356106577	3.698019584057981E-17	4.078654347743127E-17	1.6271621341228875E-17	2.5578113323270918E-17	2	1	4	2	9.547711463820352E15
117000	385.886062484106	-95.47093000372453	481.3569924878305	-95.47093000372453	4.127183541057023E-17	0.0	4.127183541057023E-17	2.2177339433708494	336.0667024627331	2.5039012515137962E-17	3.391569795622203E-17	3.1642578565862453E-17	8.136443974063803E-17	2	3	2	2	1.9978958887017748E16
118000	378.8333807385062	-93.69689696611717	472.53027770462336	-93.69689696611717	7.724378316417462E-17	0.0	7.724378316417462E-17	2.2177339433708494	330.8278424460982	2.713260775910777E-16	2.3385630283240592E-17	4.083869752001012E-17	8.02503670831541E-17	1	4	2	2	8.289240887752083E15
119000	392.1738563841993	-92.98438852866286	485.1582449128622	-92.98438852866286	5.07525323530075E-17	0.0	5.07525323530075E-17	2.2177339433708494	336.87329590161875	2.0338612103825522E-17	9.48642415480166E-18	2.1929620603786094E-17	2.5056619444708457E-17	1	5	1	2	7.344109518981938E15
120000	395.6031630855015	-101.67279074639939	497.2759538319009	-101.67279074639939	8.176240907247137E-18	0.0	8.176240907247137E-18	2.2177339433708494	348.496765385044	1.0134564646232939E-16	3.589108889790919E-18	2.9147939573275253E-18	6.869851485226592E-18	1	6	1	1	2.9288142277085444E16
121000	414.02979419824965	-94.67724135633003	508.70703555457965	-94.67724135633003	1.1499170581663731E-17	0.0	1.1499170581663731E-17	2.2177339433708494	352.2663486839715	3.63560297605704E-18	3.2793045285917744E-18	2.1078733142531927E-18	2.2513499431894285E-18	1	2	1	5	7.0625791824851464E16
122000	436.9025400951198	-95.31280483835397	532.2153449334737	-95.31280483835397	1.3402894181913782E-18	0.0	1.3402894181913782E-18	2.2177339433708494	372.42641215615964	7.954746775554253E-19	1.8227905591034826E-19	7.698420028607354E-19	1.3459213263476574E-18	1	5	1	2	1.19109769517349222E18
123000	430.58328503796474	-97.57693988902477	528.1602249269895	-97.57693988902477	1.1829588431730397E-18	0.0	1.1829588431730397E-18	2.2177339433708494	368.25528924293457	5.010514384235396E-19	4.617880975868291E-19	1.6896597992903876E-18	1.2048683861117442E-18	1	5	1	2	3.8897753212943712E17
124000	428.71046308398815	-98.29598123761362	527.0064443216017	-98.29598123761362	2.4821040632355686E-18	0.0	2.4821040632355686E-18	2.2177339433708494	368.75092521943924	4.280900700643902E-19	7.794911482337663E-19	3.0291794115825373E-18	1.3436919086097657E-18	4	3	1	1	1.94929272133725568E17
125000	447.8653216810711	-94.75222899731614	542.6175506783873	-94.75222899731614	1.6502992580598995E-18	0.0	1.6502992580598995E-18	0.9482354924280857	378.4099599974921	1.0210385241567702E-19	2.340415855292139E-19	7.696184171928253E-19	1.0215702109244623E-18	2	5	1	1	1.01475395909729011E18
126000	462.63913037736256	-99.46067768421798	562.0998080615806	-99.46067768421798	3.452625034061945E-19	0.0	3.452625034061945E-19	0.9482354924280857	390.51307878094684	6.141756312244598E-20	4.916127547250448E-20	9.074372425347831E-20	1.4495085545410466E-19	4	1	3	1	1.1304818301892372E19
127000	461.3982702319126	-98.72028863336523	560.1185588652778	-98.72028863336523	1.8391447690201293E-19	0.0	1.8391447690201293E-19	0.9482354924280857	388.7222747279378	1.8278304920726233E-19	4.5949299446805594E-20	8.210662818954067E-20	3.1380143019607025E-20	1	3	3	2	4.4673945797006771E18
128000	472.8709504533797	-95.71524983985492	568.5862002932346	-95.71524983985492	1.2593979682661719E-19	0.0	1.2593979682661719E-19	0.9482354924280857	398.43985043634757	1.2517752436171971E-19	9.366384873525835E-21	4.914401410189346E-20	5.944164096514241E-20	1	5	2	1	1.423286362602021E19
129000	460.63198352078996	-98.10237821923033	558.7343617400203	-98.10237821923033	2.3660585825953023E-19	0.0	2.3660585825953023E-19	1.4518381249009884	386.8360224897515	1.0289456991404659E-19	1.8072848743813638E-20	1.4766470104263502E-20	6.231588926206361E-20	3	1	3	2	2.8066370536130893E18
130000	470.1117716849024	-98.13023447087375	568.2420061557762	-98.13023447087375	4.9029296729257754E-20	0.0	4.9029296729257754E-20	1.4734410142936651	396.75356071855845	2.4671828950256916E-19	2.6533392036139133E-20	2.731215733657405E-20	4.687136053291078E-20	1	4	1	3	1.239408306975999E19
131000	470.5553327298728	-98.11575852097211	568.6710912508449	-98.11575852097211	2.4999021299482485E-19	0.0	2.4999021299482485E-19	2.111238894631637	396.644600347482	4.779807602496394E-20	2.71354326711589E-20	1.7724579475751637E-20	7.353494337852078E-20	1	3	3	2	1.105738884603812E19
132000	479.8646960643565	-96.66466932429287	576.5293653886494	-96.66466932429287	5.168242621887828E-20	0.0	5.168242621887828E-20	2.111238894631637	400.531865783251	3.5484667307510605E-20	1.1281709393498118E-20	1.0912668035252515E-20	2.260974247112834E-20	1	4	2	2	1.2298204345992296E19
133000	495.51089305803157	-94.06898712097826	589.5798801790098	-94.06898712097826	2.3804201885744572E-20	0.0	2.3804201885744572E-20	2.111238894631637	409.8279566607435	5.633901961738141E-21	7.904672859878557E-21	8.422424493862669E-21	1.2039644117723106E-20	5	2	1	1	3.330918117986658E19
134000	477.4950763301597	-94.63773475622783	572.1328110863875	-94.63773475622783	9.71379519105937E-20	0.0	9.71379519105937E-20	2.111238894631637	400.0090885850767	1.4416424394070432E-21	1.0941860838289208E-20	4.3935999350080147E-20	2.9438355445020334E-20	2	2	4	1	3.1251310089226337E18
135000	463.48444614261217	-96.65733292265516	560.1417790652673	-96.65733292265516	9.070163316167697E-20	0.0	9.070163316167697E-20	2.111238894631637	389.698895692214	2.476258901739378E-20	4.912836242486543E-20	1.3977101287337043E-19	1.0915048682827486E-19	2	2	3	2	5.973534788101249E18
136000	468.45762697645785	-95.60182024347125	564.0594472199291	-95.60182024347125	9.906861491148433E-20	0.0	9.906861491148433E-20	2.111238894631637	392.3728254858021	1.1611989702898E-19	9.199725257610017E-20	2.0066900617329363E-20	3.168211146150506E-20	1	1	1	6	8.9631194971344415E18
137000	483.518207004232	-97.02931891182999	580.547525916062	-97.02931891182999	3.83966022753494E-20	0.0	3.83966022753494E-20	2.111238894631637	403.72782371070804	1.3292643768191194E-20	4.932096204238623E-21	1.3000811340924624E-20	2.7873858501755794E-20	2	2	1	4	1.965585462356224E19
